,,,,P N   t r i p l e t s,,
,2;SG,nanqE yqwiG,nnanqE yqwiG,nnanqH  yqwiG,knanqH  yqwiG,
,3;SG,naqE yqwiJ,nnaqE yqwiJ,nnaqH  yqwiJ,knaqH  yqwiJ,
,1;PL;INCL,nanqE yqwenJenI,nnanqE yqwenJenI,nnanqH  yqwenJenI,knanqH  yqwenJenI,
,1;PL;EXCL,naqE yqwiJ waG,nnaqE yqwiJ waG,nnaqH yqwiJ waG,naqH yqwiJ waG,
,2;PL,naqE yqwiJ wanJ,nnaqE yqwiJ wanJ,nnaqH yqwiJ wanJ,naqH yqwiJ wanJ,
,3;PL,naqE yqwiJ renqJ,nnaqE yqwiJ renqJ,nnaqH yqwiJ renqJ,naqH yqwiJ renqJ,
,,,,,,
[16],ncha1,broke,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nchanA,nchanI,nchanA,kchanA,
,2;SG,nchaG,nchaG,nchaG,kchaG,
,3;SG,nchaE,nchaE,nchaH,kchaH,
,1;PL;INCL,nchanEanE,nchanEanE,nchanHanI,kchanHanI,
,1;PL;EXCL,nchaE waG,nchaE waG,nchaH waG,kchaH waG,
,2;PL,nchaE wanJ,nchaE wanJ,nchaH wanJ,kchaH wanJ,
,3;PL,nchaE renqJ,nchaE renqJ,nchaH renqJ,kchaH renqJ,
,,,,,,
[16],nkqi1,got roasted,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,nkqinA,ntyqinI,ntqinA,kqinA,
,2;SG,nkqiG,ntyqiG,ntyqiG,kqiG,
,3;SG,nkqiE,ntyqiE,ntqiH,kqiH,
,1;PL;INCL,nkqinEinE,ntqinEinE,ntqinHonI,kqinHonI,
,1;PL;EXCL,nkqiE waG,ntqiE waG,ntqiH waG,kqiH waG,
,2;PL,nkqiE wanJ,ntqiE wanJ,ntqiH wanJ,kqiH wanJ,
,3;PL,nkqiE renqJ,ntqiE renqJ,ntqiH renqJ,kqiH renqJ,
,,,,,,
[16],ntqan1,smeared,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntqanA,ntqanI,ntqanA,tqanA,
,2;SG,ntqanG,ntqanG,ntqanG,tqanG,
,3;SG,ntqanE,ntqanE,ntqanH,tqanH,
,1;PL;INCL,ntqanEanE,ntqanEanE,ntqanHanI,tqanHanI,
,1;PL;EXCL,ntqanE waG,ntqanE waG,ntqanH waG,tqanH waG,
,2;PL,ntqanE wanJ,ntqanE wanJ,ntqanH wanJ,tqanH wanJ,
,3;PL,ntqanE renqJ,ntqanE renqJ,ntqanH renqJ,tqanH renqJ,
,,,,,,
[16],ntja1,sneezed,iv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntjanA,ntjanI,ntyjanA,tyjanA,
,2;SG,ntjaG,ntjaG,ntyjaG,tyjaG,
,3;SG,ntjaE,ntjaE,ntyjaH,tyjaH,
,1;PL;INCL,ntjanEanE,ntjanEanE,ntyjanHanI,tyjanHanI,
,1;PL;EXCL,ntjaE waG,ntjaE waG,ntyjaH waG,tyjaH waG,
,2;PL,ntjaE wanJ,ntjaE wanJ,ntyjaH wanJ,tyjaH wanJ,
,3;PL,ntjaE renqJ,ntjaE renqJ,ntyjaH renqJ,tyjaH renqJ,
,,,,,,
[16],ntykaq1,leapt,iv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntykanqA,ntykanqI,ntykanqA,tykanqA,
,2;SG,ntykaqG,ntykaqG,ntykaqG,tykaqG,
,3;SG,ntykaqE,ntykaqE,ntykaqH,tykaqH,
,1;PL;INCL,ntykanqEanE,ntykanqEanE,ntykanqHanI,tykanqHanI,
,1;PL;EXCL,ntykaqE waG,ntykaqE waG,ntykaqH waG,tykaqH waG,
,2;PL,ntykaqE wanJ,ntykaqE wanJ,ntykaqH wanJ,tykaqH wanJ,
,3;PL,ntykanqE renqJ,ntykanqE renqJ,ntykanqH renqJ,tykanqH renqJ,
,,,,,,
[16],ntyqya1,lowered down,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntyqyanA,ntyqyanI,ntyqyanA,tyqyanA,
,2;SG,ntyqyaG,ntyqyaG,ntyqyaG,tyqyaG,
,3;SG,ntyqyaE,ntyqyaE,ntyqyaH,tyqyaH,
,1;PL;INCL,ntyqyanEanE,ntyqyanEanE,ntyqyanHanI,tyqyanHanI,
,1;PL;EXCL,ntyqyaE waG,ntyqyaE waG,ntyqyaH waG,tyqyaH waG,
,2;PL,ntyqyaE wanJ,ntyqyaE wanJ,ntyqyaH wanJ,tyqyaH wanJ,
,3;PL,ntyqyaE renqJ,ntyqyaH renqJ,ntyqyaH renqJ,tyqyaH renqJ,
,,,,,,
[16],qnyi1,hit,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,qninA,nqninI,nqninA,kqninA,
,2;SG,qniG,nqniG,nqniA02,knyiG,
,3;SG,qnyiE,nqniE,nqniH,kqniH,
,1;PL;INCL,qnyinEinE,nqnyinEinE,nqnyinHinI,qnyinHinI,
,1;PL;EXCL,qnyiE waG,nqnyiE waG,nqnyiH waG,qnyiH waG,
,2;PL,qnyiE wanJ,nqnyiE wanJ,nqnyiH wanJ,qnyiH wanJ,
,3;PL,qnyiE renqJ,nqnyiE renqJ,nqnyiH renqJ,qnyiH renqJ,
,,,,,,
[16],skwaq1,take out corn kernels from cob,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,skwanqA,nskwanqI,nchkwanqA,skwanqA,
,2;SG,skwaqG,nskwaqG,nchkwaqG,skwaqG,
,3;SG,skwaqE,nskwaqE,nchkwaqH,skwaqH,
,1;PL;INCL,skwaqEanE,nskwaqEanE,nskwaqHanI,skwaqHanI,
,1;PL;EXCL,skwaqE waG,nskwaqE waG,nskwaqH waG,skwaqH waG,
,2;PL,skwaqE wanJ,nskwaqE wanJ,nskwaqH wanJ,skwaqH wanJ,
,3;PL,skwaqE renqJ,nskwaqE renqJ,nskwaqH renqJ,skwaqH renqJ,
,,,,,,
[16],skwen1,shook,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,skwenA,nskwenI,nskwenA,skwenA,
,2;SG,skwenG,nskwenG,nskwenG,skwenG,
,3;SG,skwenE,nskwenE,nskwenH,skwenH,
,1;PL;INCL,skwenEenE,nskwenEenE,nskwenHenI,skwenHenI,
,1;PL;EXCL,skwenE waG,nskwenE waG,nskwenH waG,skwenH waG,
,2;PL,skwenE wanJ,nskwenE wanJ,nskwenH wanJ,skwenH wanJ,
,3;PL,skwenE renqJ,nskwenE renqJ,nskwenH renqJ,skwenH renqJ,
,,,,,,
[16],sla1,opened,iv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,slanA,nslanI,nslanA,slanA,
,2;SG,slaG,nslaG,nslaG,slaG,
,3;SG,slaE,nslaE,nslaH,slaH,
,1;PL;INCL,slanEanE,nslanEanE,nslanHanI,slanHanI,
,1;PL;EXCL,slaE waG,nslaE waG,nslaH waG,slaH waG,
,2;PL,slaE wanJ,nslaE wanJ,nslaH wanJ,slaH wanJ,
,3;PL,slaE renqJ,nslaE renqJ,nslaH renqJ,slaH renqJ,
,,,,,,
[16],slaq1,said good bye for a last time,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,slanqA,nslanqI,nslanqA,slanqA,
,2;SG,slaqG,nslaqG,nslaqG,slaqG,
,3;SG,slaqE,nslaqE,nslaqH,slaqH,
,1;PL;INCL,slanqEanE,nslanqEanE,nslanqHanI,slanqHanI,
,1;PL;EXCL,slaqE waG,nslaqE waG,nslaqH waG,slaqH waG,
,2;PL,slaqE wanJ,nslaqE wanJ,nslaqH wanJ,slaqH wanJ,
,3;PL,slaqE renqJ,nslaqE renqJ,nslaqH renqJ,slaqH renqJ,
,,,,,,
[16],snyaq1,pinched,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,snyanqA,nsnyanqI,nsnyanqA,snyanqA,
,2;SG,snyaqG,nsnyaqG,nsnyaqG,snyaqG,
,3;SG,snyaqE,nsnyaqE,nsnyaqH,snyaqH,
,1;PL;INCL,snyaqEanE,nsnyaqEanE,nsnyaqH anI,snyaqH anI,
,1;PL;EXCL,snyaqE waG,nsnyaqE waG,nsnyaqH waG,snyaqH waG,
,2;PL,snyaqEwanJ,nsnyaqEwanJ,nsnyaqH wanJ,snyaqH wanJ,
,3;PL,snyaqErenqJ,nsnyaqErenqJ,nsnyaqErenqJ,snyaqErenqJ,
,,,,,,
[16],sqna1,cause to swing,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,sqnanA,nsqnanI,nsqnanA,sqnanA,
,2;SG,sqnaG,nsqnaG,nsqnaG,sqnaG,
,3;SG,sqnaE,nsqnaE,nsqnaH,sqnaH,
,1;PL;INCL,sqnaEanE,nsqnaEanE,nsqnaHanI,sqnaHanI,
,1;PL;EXCL,sqnaE waG,nsqnaE waG,nsqnaH waG,sqnaH waG,
,2;PL,sqnaE wanJ,nsqnaE wanJ,nsqnaH wanJ,sqnaH wanJ,
,3;PL,sqnaE renqJ,nsqnaE renqJ,nsqnaH renqJ,sqnaH renqJ,
,,,,,,
[16],sqya1,screamed,iv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,sqyanA,nsqyanI,nxqyanA,xqyanA,
,2;SG,sqyaG,nsqyaG,nxqyaG,xqyaG,
,3;SG,sqyaE,nsqyaE,nxqyaH,xqyaH,
,1;PL;INCL,sqyaEanE,nsqyaEanE,nxqyaHanI,xqyaHanI,
,1;PL;EXCL,sqyaE waG,nsqyaE waG,nxqyaH waG,xqyaH waG,
,2;PL,sqyaE wanJ,nsqyaE wanJ,nxqyaH wanJ,xqyaH wanJ,
,3;PL,sqyaE renqJ,nsqyaE renqJ,nxqyaH renqJ,xqyaH renqJ,
,,,,,,
[16],sta1,crushed,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,stanA,nstanI,nstanA,stanA,
,2;SG,staG,nstaG,nstaG,staG,
,3;SG,staE,nstaE,nstaH,staH,
,1;PL;INCL,stanEanE,nstanEanE,nstanHanI,stanHanI,
,1;PL;EXCL,staE waG,nstaE waG,nstaH waG,staH waG,
,2;PL,staE wanJ,nstaE wanJ,nstaH wanJ,staH wanJ,
,3;PL,staE renqJ,nstaE renqJ,nstaH renqJ,staH renqJ,
,,,,,,
[16],styi1,laughed,,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,styinA,nstyinI,nstyinA,styinA,
,2;SG,styiG,nstyiG,nstyiG,styiG,
,3;SG,styiE,nstyiE,nstyiH,styiH,
,1;PL;INCL,styinEinE,nstyinEinE,nstyinHinI,styinHinI,
,1;PL;EXCL,styiE waG,nstyiE waG,nstyiH waG,styiH waG,
,2;PL,styiE wanJ,nstyiE wanJ,nstyiH wanJ,styiH wanJ,
,3;PL,styiE renqJ,nstyiE renqJ,nstyiH renqJ,styiH renqJ,
,,,,,,
[16],ykwanq1,slapped,tv,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ykwanqA,ntykwanqI,ntykwanqA,ykwanqA,
,2;SG,ykwanqG,ntykwanqG,ntykwanqG,ykwanqG,
,3;SG,ykwanqE,ntykwanqE,ntykwanqH,ykwanqH,
,1;PL;INCL,ykwanqEanE,ntykwanqEanE,ntykwanqHanI,ykwanqHanI,
,1;PL;EXCL,ykwanqE waG,ntykwanqE waG,ntykwanqH waG,ykwanqH waG,
,2;PL,ykwanqE wanJ,ntykwanqE wanJ,ntykwanqH wanJ,ykwanqH wanJ,
,3;PL,ykwanqE renqJ,ntykwanqE renqJ,ntykwanqH renqJ,ykwanqH renqJ,
,,,,,,
[16],ykwenq1,swallowed,tr,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ykwenqA,ntykwenqI,ntykwenqA,tykwenqA,
,2;SG,ykwenqG,ntykwenqG,ntykwenqG,tykwenqG,
,3;SG,ykwenqE,ntykwenqE,ntykwenqH,tykwenqH,
,1;PL;INCL,ykwenqEenE,ntykwenqEenE,ntykwenqHenI,tykwenqHenI,
,1;PL;EXCL,ykwenqE waG,ntykwenqE waG,ntykwenqHwaG,tykwenqHwaG,
,2;PL,ykwenqE wanJ,ntykwenqE wanJ,ntykwenqHwanJ,tykwenqHwanJ,
,3;PL,ykwenqE renqJ,ntykwenqE renqJ,ntykwenqH renqJ,tykwenqH renqJ,
,,,,,,
[16],ynaq1,got lost,,h-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ynanqA,nnanqI,nnanqA,knanqA,
,2;SG,ynaqG,nnaqG,nnaqG,knaqG,
,3;SG,ynaqE,nnaqE,nnaqH,knaqH,
,1;PL;INCL,ynaqAanI,naqEanE,nnaqHanI,knaqHanI,
,1;PL;EXCL,ynaqE waG,nnaqE waG,nnaqH waG,knaqH waG,
,2;PL,ynaqE wanJ,nnaqE wanJ,nnaqH wanJ,knaqH wanJ,
,3;PL,ynaqE renqJ,nnaqE renqJ,nnaqH renqJ,knaqH renqJ,
,,,,,,
[17],ntqen1,married,,h-lh-l,h-lh-mh,ms-lh-mh
,,CPL,PROG,HAB,POT,
,1;SG,ntqenA,ntqenI,ntyqinA,tyqinA,
,2;SG,ntqenG,ntqenG,ntyqinG,tyqinG,
,3;SG,ntqenE,ntqenE,ntyqinH,tyqinH,
,1;PL;INCL,ntqenEenE,ntqenEenE,ntyqinHenI,tyqinHenI,
,1;PL;EXCL,ntqenE waG,ntqenE waG,ntyqinH waG,tyqinH waG,
,2;PL,ntqenE wanJ,ntqenE wanJ,ntyqinH wanJ,tyqinH wanJ,
,3;PL,ntqenE renqJ,ntqenE renqJ,ntyqinH renqJ,tyqinH renqJ,
,,,,,,
[18],sqan1,filled,tv,h-lh-l,h-lh-ms,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,sqanA,nsqanH,ntsqanA,sqanA,
,2;SG,sqanG,nsqanG,ntsqanG,sqanG,
,3;SG,sqanE,nsqanE,ntsqanH,sqanH,
,1;PL;INCL,sqanEanE,nsqanEanE,ntsqanHanI,sqanHanI,
,1;PL;EXCL,sqanE waG,nsqanE waG,ntsqanH waG,sqanH waG,
,2;PL,sqanE wanA,nsqanE wanA,ntsqanH wanJ,sqanH wanJ,
,3;PL,sqanE renqJ,nsqanE renqJ,ntsqanH renqJ,sqanH renqJ,
,,,,,,
[19],nkwi1,boiled,iv,h-lh-l,h-lh-ms,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,nkwenA,ntkwenI,ntykwenA,kwenA,
,2;SG,nkwiG,ntkwiG,ntykwiG,kwiG,
,3;SG,nkwiE,ntkwiE,ntykwiH,kwiH,
,1;PL;INCL,nkwenEenE,ntkwenEenE,ntykwenHenI,kwenHenI,
,1;PL;EXCL,nkwiE waG,ntkwiE waG,ntykwiH waG,kwiH waG,
,2;PL,nkwiE wanJ,ntkwiE wanJ,ntykwiH wanJ,kwiH wanJ,
,3;PL,nkwiE renqJ,ntkwiE renqJ,ntykwiH renqJ,kwiH renqJ,
,,,,,,
[20],kwan1,blessed him,iv,h-lh-l,mh-lh-mh,l-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,kwanA,ntkwanI,ntkwanA,kwanA,
,2;SG,kwanG,ntkwanG,ntkwanG,kwanG,
,3;SG,kwanE,ntkwanI/E,ntkwanA,kwanA,
,1;PL;INCL,kwanJanI,ntkwanEanE,ntkwanJanI,kwanJanI,
,1;PL;EXCL,kwanE waG,ntkwanI/E waG,ntkwanA waG,kwanA waG,
,2;PL,kwanE wanA,ntkwanI/E wanA,ntkwanA wanA,kwanA wanA,
,3;PL,kwanE renqA,ntkwanI/E renqA,ntkwanA renqA,kwanA renqA,
,,,,,,
[21],nti1,softened up,tv,h-lh-l,mh-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntenA,ntenI,ntenA,ktenA,
,2;SG,ntiG,ntiG,ntiG,ktiG,
,3;SG,ntiE,ntiI/E,ntiH,ktiH,
,1;PL;INCL,ntenEenE,ntenEenE,ntenHenI,ktenHenI,
,1;PL;EXCL,ntiE waG,ntiE/I waG,ntiH waG,ktiH waG,
,2;PL,ntiE wanJ,ntiE/I wanJ,ntiH wanJ,ktiH wanJ,
,3;PL,ntiE renqJ,ntiE/I renqJ,ntiH renqJ,ktiH renqJ,
,,,,,,
[21],ntyi4,"dried, erased",tv,h-lh-l,mh-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntyinA,ntyinI,ntyinA,ktyinA,
,2;SG,ntyiA,ntyiG,ntyiG,ktyiG,
,3;SG,ntyiA,ntyiI/E,ntyiH,ktyiH,
,1;PL;INCL,ntyinEinE,ntyinEinE,ntyinHinI,ktyinHinI,
,1;PL;EXCL,ntyiE/A waG,ntyiI/E waG,ntyiH waG,ktyiH waG,
,2;PL,ntyiE/A wanJ,ntyiI/E wanJ,ntyiH wanJ,ktyiH wanJ,
,3;PL,ntyiE/A renqJ,ntyiI/E renqJ,ntyiH renqJ,ktyiH renqJ,
,,,,,,
[21],ntyjyuq1,got stuck in mud,iv,h-lh-l,mh-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntyjyonqA,ntyjyonqI,ntyjyonqA,kjyonqA,
,2;SG,ntyjyuqG,ntyjyuqG,ntyjyuqG,kjyuqG,
,3;SG,ntyjyuqE,ntyjyuqE/I,ntyjyuqH,kjyuqH,
,1;PL;INCL,ntyjyonqEonE,ntyjyonqEonE,ntyjyonqHonI,kjyonqHonI,
,1;PL;EXCL,ntyjyuqE waG,ntyjyuqI/E waG,ntyjyuqH waG,kjyuqH waG,
,2;PL,ntyjyuqE wanJ,ntyjyuqI/E wanJ,ntyjyuqH wanJ,kjyuqH wanJ,
,3;PL,ntyjyuqE renqJ,ntyjyuqI/E renqJ,ntyjyuqH renqJ,kjyuqH renqJ,
,,,,,,
[21],xki1,bent,tv,h-lh-l,mh-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,xkinA,nxkinI,nxkinA,xkinA,
,2;SG,xkiG,nxkiG,nxkiG,xkiG,
,3;SG,xkiE,nxkiE,nxkiH,xkiH,
,1;PL;INCL,xkinEinE,nxkinEinE,nxkinHinI,xkinHinI,
,1;PL;EXCL,xkiE waG,nxkiE waG,nxkiH waG,xkiH waG,
,2;PL,xkiE wanJ,nxkiE wanJ,nxkiH wanJ,xkiH wanJ,
,3;PL,xkiE renqJ,nxkiE renqJ,nxkiH renqJ,xkiH renqJ,
,,,,,,
[22],ntyqya1,brought down,tv,h-lh-l,h-mh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntyqyanA,ntyqyanI,ntyqyanA,tyqyanA,
,2;SG,ntyqyaG,ntyqyaG,ntyqyaG,tyqyaG,
,3;SG,ntyqyaE,ntyqyaE,ntyqyaH,tyqyaH,
,1;PL;INCL,ntyqyanEanE,ntyqyanEanE,ntyqyanHanI,tyqyanHanI,
,1;PL;EXCL,ntyqyaE waG,ntyqyaE waG,ntyqyaH waG,tyqyaH waG,
,2;PL,ntyqyaE wanJ,ntyqyaE wanJ,ntyqyaH wanJ,tyqyaH wanJ,
,3;PL,ntyqyaE renqJ,ntyqyaE renqJ,ntyqyaH renqJ,tyqyaH renqJ,
,,,,,,
[22],xqan1,changed,iv,h-lh-l,h-mh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,xqanA,nxqanI,nxqanA,xqanA,
,2;SG,xqanG,nxqanG,nxqanG,xqanG,
,3;SG,xqanE,nxqanE,nxqanH,xqanH,
,1;PL;INCL,xqanEanE,nxqanEanE,nxqanHanI,xqanHanI,
,1;PL;EXCL,xqanE waG,nxqanE waG,nxqanH waG,xqanH waG,
,2;PL,xqanE wanJ,nxqanE wanJ,nxqanH wanJ,xqanH wanJ,
,3;PL,xqanE renqJ,nxqanE renqJ,nxqanH renqJ,xqanH renqJ,
,,,,,,
[22],ntja1,sneezed,tv,h-lh-l,h-mh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ntjanA,ntyjanI,ntyjanA,tyjanA,
,2;SG,ntjaG,ntyjaG,ntyjaG,tyjaG,
,3;SG,ntjaE,ntyjaE,ntyjaH,tyjaH,
,1;PL;INCL,ntjanEanE,ntyjanEanE,ntyjanHanI,tyjanHanI,
,1;PL;EXCL,ntjaE waG,ntyjaE waG,ntyjaH waG,tyjaH waG,
,2;PL,ntjaE wanJ,ntyjaE wanJ,ntyjaH wanJ,tyjaH wanJ,
,3;PL,ntjaE renqJ,ntyjaE renqJ,ntyjaH renqJ,tyjaH renqJ,
,,,,,,
[23],qan4,sat,iv,l-lh-ms,l-lh-ms,l-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,qanH,nkqanE,ntyqanH,tyqanH,
,2;SG,qanG,nkqanG,ntyqanG,tyqanG,
,3;SG,qanA,nkqanI,ntyqanA,tyqanA,
,1;PL;INCL,qanJanI,nkqanJanI,ntyqanJanI,tyqanJanI,
,1;PL;EXCL,qanA waG,nkqanA waG,ntyqanA waG,tyqanA waG,
,2;PL,qanA wanA,nkqanA wanA,ntyqanA wanA,tyqanA wanA,
,3;PL,qanA renqA,nkqanA renqA,ntyqanA renqA,tyqanA renqA,
,,,,,,
[23],qen4,existed,iv,l-lh-ms,l-lh-ms,l-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,qenH,ntqenH,ntyqinH,tyqinH,
,2;SG,qenG,ntqeG,ntyqinG,tyqinG,
,3;SG,qenA,ntqenA,ntyqinA,tyqinA,
,1;PL;INCL,qenJenI,ntqenJenI,ntyqinJinI,tyqinJinI,
,1;PL;EXCL,qenA waG,ntqeA waG,ntyqinA waG,tyqinA waG,
,2;PL,qenA wanA,ntqeA wanA,ntyqinA wanA,tyqinA wanA,
,3;PL,qenA renqA,ntqeA renqA,ntyqinA renqA,tyqinA renqA,
,,,,,,
[23],yqwi4,existed,iv,l-lh-ms,l-lh-ms,l-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,yqwenH,sqwenH,ntyqwenH,tyqwenH,
,2;SG,yqwiG,sqwiG,ntyqwiG,tyqwiG,
,3;SG,yqwiA,sqwiA,ntyqwiA,tyqwiA,
,1;PL;INCL,yqwenJenI,sqwenJenI,ntyqwenJenI,tyqwenJenI,
,1;PL;EXCL,yqwiA waG,sqwiA waG,ntyqwiA waG,tyqwiA waG,
,2;PL,yqwiA wanA,sqwiA wanA,ntyqwiA wanA,tyqwiA wanA,
,3;PL,yqwiA renqA,sqwiA renqA,ntyqwiA renqA,tyqwiA renqA,
,,,,,,
[24],qan4,went around,tv,l-lh-ms,mh-lh-h,l-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,qanH,ntqanE,ntyqanH,tyqanH,
,2;SG,qanG,ntqanG,ntyqanG,tyqanG,
,3;SG,qanA,ntqanI,ntyqanA,tyqanA,
,1;PL;INCL,qanJanI,ntqanJanI,ntyqanJanI,tyqanJanI,
,1;PL;EXCL,qanA waG,ntqanA waG,ntyqanA waG,tyqanA waG,
,2;PL,qanA wanA,ntqanA wanA,ntyqanA wanA,tyqanA wanA,
,3;PL,qanA renqA,ntqanA renqA,ntyqanA renqA,tyqanA renqA,
,,,,,,
[25],yqwe2,"to have sex, male register",tv,m-ms-ls,m-h-m,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,yqwenL,ntqwenC,ntyqwenL,kqwenL,
,2;SG,yqweE,ntyqweE,ntyqweH,kqweH,
,3;SG,yqweC,ntqweC,ntyqweB,kqweB,
,1;PL;INCL,yqwenCenE,ntqwenCenE,ntyqwenB,kqwenB,
,1;PL;EXCL,yqweC waG,ntqweC waG,ntyqweEL waG,kqweEL waG,
,2;PL,yqweC wanE,ntqweC wanE,ntyqweB wanS,kqweB wanS,
,3;PL,yqweC renqE,ntqweC renqE,ntyqweB renqS,kqweB renqS,
,,,,,,
[26],ntyjanq4,contagiated,tv,m-ms-ls,m-m-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntyjanqL,ntyjanqL,ntyjanqL,tyjanqL,
,2;SG,ntyjanqG,ntyjanqE,ntyjanqH,tyjanqH,
,3;SG,ntyjanqA,ntyjanqI,ntyjanqH,tyjanqB,
,1;PL;INCL,ntyjanqJanI,ntyjanqJanI,ntyjanqHanI,tyjanqHanI,
,1;PL;EXCL,ntyjanqA waG,ntyjanqI waG,ntyjanqH waG,tyjanqH waG,
,2;PL,ntyjanqA wanA,ntyjanqI wanA,ntyjanqH wanJ,tyjanqH wanJ,
,3;PL,ntyjanqA renqA,ntyjanqAIrenqA,ntyjanqH renqJ,tyjanqH renqJ,
,,,,,,
[27],xin2,wrapped herself with cloth or blanket,tv,m-ms-ls,hl-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,xinL,nxinL,nxinL,kxinL,
,2;SG,xinE,nxinE,nxinH,kxinH,
,3;SG,xin2,nxinB,nxinB,kxinB,
,1;PL;INCL,xin2anE,nxinEinE,nxinB,kxinB,
,1;PL;EXCL,xin2 waG,nxinE waG,nxinEL waG,kxinEL waG,
,2;PL,xin2 wanE,nxinE wanE,nxinB wanS,kxinB wanA,
,3;PL,xin2 renqE,nxinE renqA,nxinB renqS,kxinB renqA,
,,,,,,
[28],yno1,stayed behind,iv,h-lh-ms,l-lh-ms,h-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,ynonH,ntqenH,nnonH,knonH,
,2;SG,ynoG,ntqenG,nnoG,knoG,
,3;SG,ynoE,ntqenG,nnoE,knoE,
,1;PL;INCL,ynoEonE,ntqenJenI,nnoEonE,knoEonE,
,1;PL;EXCL,ynoE waG,ntqeA waG,nnoE waG,knoE waG,
,2;PL,ynoE wanJ,ntqeA wanA,nnoE wanJ,knoE wanJ,
,3;PL,ynoE renqJ,ntqeA renqA,nnoE renqJ,knoE renqJ,
,,,,,,
[29],nlyu1,fell down,iv,h-lh-ms,h-lh-mh,ms-lh-mh
,,CPL,PROG,HAB,POT,
,1;SG,nlyonH,nlyonH,nlyonI,tlyonI,
,2;SG,nlyuG,nlyuG,nlyuG,tlyuG,
,3;SG,nlyuE,nlyuE,nlyuH,tlyuH,
,1;PL;INCL,nlyonEonE,nlyonEonE,nlyonHonI,tlyonHonI,
,1;PL;EXCL,nlyuE waG,nlyuE waG,nlyuH waG,tlyuH waG,
,2;PL,nlyuE wanJ,nlyuE wanJ,nlyuH wanJ,tlyuH wanJ,
,3;PL,nlyuE renqJ,nlyuE renqJ,nlyuH renqJ,tlyuH renqJ,
,,,,,,
[30],kwi1,hung it,iv,h-lh-ms,h-lh-ms,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,kwenH,ndwenH,ndywenH,tykwenH,
,2;SG,kwiG,ndwiG,ndywiG,tykwiG,
,3;SG,kwiE,ndwiE,ndywiH,tykwiH,
,1;PL;INCL,kwenEenE,ndwenEenE,ndwenHenI,tywenHenI,
,1;PL;EXCL,kwiE waG,ndwiE waG,ndwiH waG,tywiH waG,
,2;PL,kwiE wanJ,ndwiE wanJ,ndwiH wanJ,tywiH wanJ,
,3;PL,kwiE renqJ,ndwiE renqJ,ndwiH renqJ,tywiH renqJ,
